WL,Data,Data,data
582.9,21,9,24
583.02,17,11,20
583.13,20,15,20
583.25,15,18,13
583.37,14,21,11
583.49,22,19,21
583.61,14,22,20
583.73,17,12,20
583.85,14,19,15
583.97,19,15,21
584.08,16,17,14
584.2,16,14,14
584.32,15,18,11
584.44,12,16,14
584.56,9,11,12
584.68,16,21,14
584.79,17,17,17
584.91,19,22,19
585.03,12,14,18
585.15,15,19,9
585.27,15,11,11
585.38,20,17,18
585.5,19,21,14
585.62,27,18,19
585.74,12,14,16
585.85,20,16,18
585.97,17,19,19
586.09,19,17,18
586.21,10,15,16
586.32,17,15,12
586.44,13,21,17
586.56,12,16,16
586.67,21,16,10
586.79,11,17,15
586.91,22,19,13
587.03,13,14,11
587.14,16,13,13
587.26,14,18,14
587.38,11,13,12
587.49,16,16,8
587.61,10,12,11
587.72,18,21,10
587.84,14,16,10
587.96,17,14,10
588.07,10,13,14
588.19,13,10,14
588.31,18,11,11
588.42,7,14,11
588.54,16,20,20
588.65,9,16,18
588.77,18,16,12
588.89,15,21,15
589,13,9,9
589.12,14,14,11
589.23,6,16,17
589.35,15,18,10
589.46,10,20,12
589.58,12,18,12
589.69,14,11,16
589.81,12,12,15
589.92,14,13,10
590.04,17,20,10
590.15,13,15,16
590.27,14,15,13
590.38,16,11,13
590.5,12,16,11
590.61,10,14,18
590.73,17,17,15
590.84,10,15,15
590.96,7,14,14
591.07,10,13,8
591.19,8,12,17
591.3,12,11,18
591.41,16,11,10
591.53,18,15,12
591.64,13,18,11
591.76,11,12,17
591.87,16,9,13
591.98,13,14,13
592.1,14,9,13
592.21,13,15,8
592.33,9,12,18
592.44,13,12,16
592.55,12,17,17
592.67,17,12,6
592.78,20,20,15
592.89,16,16,18
593.01,14,21,20
593.12,16,18,16
593.23,14,16,19
593.35,20,17,18
593.46,18,25,19
593.57,22,19,17
593.69,18,21,21
593.8,26,16,16
593.91,23,24,25
594.02,21,22,19
594.14,31,26,23
594.25,28,36,25
594.36,31,24,32
594.47,44,35,38
594.59,43,42,47
594.7,55,59,58
594.81,68,62,69
594.92,91,91,89
595.03,104,107,106
595.15,127,116,120
595.26,118,117,119
595.37,108,103,107
595.48,96,96,92
595.59,79,75,78
595.71,61,60,66
595.82,56,57,50
595.93,47,48,50
596.04,39,44,45
596.15,43,40,41
596.26,47,39,45
596.37,33,35,36
596.49,38,37,36
596.6,34,35,37
596.71,32,36,37
596.82,33,31,33
596.93,32,32,32
597.04,31,23,29
597.15,31,36,29
597.26,30,32,35
597.37,36,31,33
597.48,39,24,30
597.59,34,34,34
597.7,25,41,28
597.81,25,26,23
597.92,32,33,32
598.03,27,28,26
598.14,31,30,31
598.25,26,27,28
598.36,30,25,22
598.47,25,20,13
598.58,22,16,23
598.69,27,27,21
598.8,24,18,24
598.91,23,22,24
599.02,24,25,18
599.13,19,17,15
599.24,19,18,21
599.35,17,23,19
599.46,21,17,18
599.57,9,20,11
599.68,12,23,21
599.79,15,21,17
599.9,11,15,15
600.01,20,7,15
600.11,13,18,12
600.22,12,14,15
600.33,16,20,24
600.44,17,17,16
600.55,23,21,19
600.66,18,23,14
600.77,13,20,15
600.87,13,21,18
600.98,15,19,22
601.09,18,21,21
601.2,14,22,15
601.31,16,19,18
601.42,19,22,15
601.52,20,19,16
601.63,15,14,18
601.74,18,17,15
601.85,15,16,19
601.95,18,22,14
602.06,16,14,14
602.17,20,16,17
602.28,13,15,21
602.38,18,22,27
602.49,21,22,11
602.6,19,20,19
602.71,19,17,21
602.81,18,21,16
602.92,17,14,16
603.03,20,19,16
603.13,18,22,15
603.24,19,18,19
603.35,14,17,12
603.45,16,16,10
603.56,18,25,22
603.67,23,21,12
603.77,17,19,19
603.88,21,12,18
603.99,17,14,14
604.09,14,18,14
604.2,14,12,15
604.31,18,11,11
604.41,13,18,18
604.52,8,16,21
604.62,13,16,14
604.73,10,9,18
604.83,16,17,15
604.94,18,13,20
605.05,15,17,17
605.15,13,12,18
605.26,17,11,14
605.36,13,18,15
605.47,15,22,14
605.57,20,19,15
605.68,15,16,12
605.78,14,16,15
605.89,16,12,16
605.99,14,13,17
606.1,12,20,17
606.2,17,16,10
606.31,15,16,16
606.41,14,19,13
606.52,12,13,10
606.62,19,14,14
606.73,4,15,13
606.83,18,15,12
606.93,14,19,16
607.04,10,13,13
607.14,11,10,14
607.25,13,10,14
607.35,14,11,17
607.45,8,14,16
607.56,9,12,12
607.66,14,11,14
607.77,11,13,15
607.87,18,15,14
607.97,17,20,12
608.08,13,18,14
608.18,12,15,15
608.28,13,14,13
608.39,17,16,17
608.49,13,12,20
608.59,13,16,14
608.7,11,11,18
608.8,11,19,17
608.9,15,16,14
609.01,14,12,11
609.11,21,21,21
609.21,13,17,14
609.31,12,18,18
609.42,10,13,20
609.52,14,12,25
609.62,17,17,17
609.72,24,25,25
609.83,16,22,24
609.93,18,25,21
610.03,11,27,24
610.13,17,22,22
610.23,17,22,21
610.34,17,17,14
610.44,21,20,16
610.54,12,15,15
610.64,8,18,17
610.74,11,17,20
610.84,11,16,18
610.95,12,17,10
611.05,14,17,12
611.15,6,17,14
611.25,14,11,14
611.35,11,17,16
611.45,15,15,9
611.55,12,12,12
611.65,11,16,13
611.76,8,10,14
611.86,11,10,12
611.96,14,14,14
612.06,8,14,9
612.16,13,11,12
612.26,7,7,12
612.36,6,8,12
612.46,13,6,10
612.56,6,13,13
612.66,12,11,16
612.76,10,7,13
612.86,12,15,14
612.96,10,13,7
613.06,11,13,7
613.16,14,11,15
613.26,12,13,11
613.36,8,15,10
613.46,8,11,10
613.56,8,11,12
613.66,7,8,6
613.76,11,10,8
613.86,12,11,7
613.96,10,9,9
614.06,7,8,12
614.15,11,12,8
614.25,11,15,15
614.35,7,14,6
614.45,12,11,8
614.55,11,9,4
614.65,15,12,7
614.75,8,13,13
614.85,10,11,14
614.94,10,9,9
615.04,10,10,10
615.14,12,13,8
615.24,13,19,9
615.34,9,12,6
615.44,9,9,12
615.53,10,9,10
615.63,12,12,13
615.73,4,15,12
615.83,7,13,9
615.93,14,16,12
616.02,11,19,15
616.12,11,16,9
616.22,16,13,11
616.32,14,13,13
616.41,11,7,17
616.51,9,8,8
616.61,7,9,12
616.71,6,12,7
616.8,10,21,22
616.9,18,12,14
617,8,5,14
617.09,8,12,7
617.19,15,17,6
617.29,11,13,13
617.38,14,10,11
617.48,8,14,14
617.58,12,9,7
617.67,8,12,8
617.77,6,8,13
617.87,15,20,17
617.96,8,17,12
618.06,8,3,9
618.15,10,10,12
618.25,7,8,11
618.35,3,12,8
618.44,12,23,16
618.54,9,11,10
618.63,7,12,13
618.73,15,15,6
618.82,11,16,3
618.92,5,10,12
619.02,10,4,10
619.11,9,9,9
619.21,7,12,12
619.3,12,18,7
619.4,14,8,11
619.49,14,14,12
619.59,13,11,8
619.68,11,15,3
619.78,5,12,11
619.87,13,9,2
619.96,10,10,11
620.06,12,7,6
620.15,20,9,14
620.25,12,10,15
620.34,11,11,14
620.44,11,11,8
620.53,9,4,15
620.62,11,15,10
620.72,8,9,14
620.81,7,0,14
620.91,2,7,6
621,7,8,8
621.09,14,12,11
621.19,8,10,11
621.28,9,3,14
621.37,12,12,12
621.47,13,12,14
621.56,12,14,7
621.65,12,13,18
621.75,9,10,7
621.84,8,11,12
621.93,6,12,9
622.03,13,17,14
622.12,8,8,12
622.21,5,11,8
622.31,12,17,16
622.4,16,12,15
622.49,12,14,12
622.58,10,14,10
622.68,11,13,16
622.77,10,12,14
622.86,10,15,7
622.95,8,15,10
623.04,11,14,12
623.14,15,13,9
623.23,12,13,11
623.32,11,12,16
623.41,8,15,14
623.5,5,15,20
623.6,12,15,13
623.69,11,6,11
623.78,12,12,16
623.87,3,18,15
623.96,11,12,11
624.05,12,10,7
624.14,12,7,20
624.23,9,11,12
624.33,11,12,8
624.42,10,9,6
624.51,10,15,6
624.6,5,13,4
624.69,7,6,10
624.78,11,10,8
624.87,15,15,12
624.96,5,7,16
625.05,13,7,10
625.14,11,11,10
625.23,11,11,8
625.32,6,14,16
625.41,6,12,9
625.5,13,15,10
625.59,10,15,7
625.68,8,13,11
625.77,14,8,10
625.86,16,16,17
625.95,4,9,11
626.04,13,12,8
626.13,7,8,9
626.22,19,17,12
626.31,27,25,23
626.4,11,15,12
626.49,16,11,13
626.58,19,16,18
626.67,15,16,10
626.75,13,18,12
626.84,12,10,16
626.93,7,13,9
627.02,14,9,7
627.11,6,9,12
627.2,5,11,10
627.29,6,11,5
627.37,8,10,0
627.46,14,12,16
627.55,9,15,12
627.64,5,12,7
627.73,10,8,6
627.82,10,7,16
627.9,18,9,18
627.99,12,12,10
628.08,9,14,13
628.17,7,11,9
628.25,13,16,14
628.34,7,14,10
628.43,7,10,7
628.52,13,15,14
628.6,12,11,9
628.69,7,14,17
628.78,16,25,30
628.87,8,15,12
628.95,12,10,13
629.04,10,4,12
629.13,8,14,14
629.21,10,6,7
629.3,12,12,6
629.39,10,12,16
629.47,16,13,11
629.56,8,10,11
629.65,10,9,5
629.73,2,13,8
629.82,7,12,12
629.9,8,15,14
629.99,13,8,7
630.08,15,14,17
630.16,14,17,14
630.25,6,9,10
630.33,11,18,20
630.42,18,15,7
630.5,12,15,7
630.59,12,10,12
630.68,10,11,14
630.76,8,10,14
630.85,9,7,9
630.93,8,11,6
631.02,10,13,9
631.1,10,15,10
631.19,9,13,11
631.27,9,6,8
631.36,9,14,13
631.44,6,13,13
631.52,11,8,12
631.61,4,7,9
631.69,16,15,14
631.78,8,16,8
631.86,12,10,12
631.95,6,10,9
632.03,13,12,7
632.11,15,11,10
632.2,9,8,14
632.28,6,9,11
632.37,5,11,11
632.45,4,10,10
632.53,14,17,15
632.62,11,14,13
632.7,9,9,7
632.78,14,15,7
632.87,11,7,11
632.95,16,15,12
633.03,9,7,8
633.12,8,14,7
633.2,13,9,11
633.28,7,11,7
633.37,18,10,4
633.45,11,13,10
633.53,9,9,14
633.61,13,13,15
633.7,8,10,14
633.78,12,12,13
633.86,10,13,11
633.94,7,16,14
634.03,10,9,14
634.11,9,11,12
634.19,8,15,13
634.27,10,10,10
634.35,13,4,7
634.44,13,11,11
634.52,12,8,10
634.6,8,14,10
634.68,4,10,18
634.76,13,14,9
634.84,10,12,13
634.92,13,14,11
635.01,6,11,15
635.09,7,8,12
635.17,9,14,8
635.25,9,17,12
635.33,14,14,17
635.41,13,20,7
635.49,17,13,9
635.57,13,10,10
635.65,10,9,14
635.73,7,18,16
635.81,12,11,8
635.89,9,11,15
635.97,11,9,8
636.05,16,12,17
636.13,9,9,12
636.21,11,17,11
636.29,11,15,7
636.37,6,7,9
636.45,11,10,13
636.53,6,19,11
636.61,8,13,16
636.69,10,6,13
636.77,10,10,12
636.85,5,7,17
636.93,14,11,9
637.01,10,13,11
637.09,7,8,13
637.17,13,10,15
637.25,8,12,8
637.33,10,18,10
637.41,7,9,10
637.48,11,15,12
637.56,10,13,9
637.64,9,11,11
637.72,6,12,7
637.8,9,15,7
637.88,9,15,10
637.95,14,7,10
638.03,13,12,11
638.11,10,12,12
638.19,5,13,12
638.27,8,8,7
638.34,4,10,10
638.42,16,9,6
638.5,11,14,7
638.58,7,14,14
638.66,6,9,10
638.73,5,12,9
638.81,12,9,13
638.89,8,5,10
638.96,9,9,6
639.04,9,18,16
639.12,7,14,12
639.2,5,12,17
639.27,11,11,12
639.35,15,14,11
639.43,10,12,12
639.5,7,12,9
639.58,7,17,15
639.66,11,8,12
639.73,15,8,9
639.81,2,15,11
639.88,12,14,13
639.96,5,13,14
640.04,7,13,10
640.11,9,7,9
640.19,12,12,18
640.26,10,4,8
640.34,5,19,8
640.42,11,13,13
640.49,7,9,16
640.57,14,14,5
640.64,10,9,13
640.72,7,12,11
640.79,8,14,8
640.87,8,14,7
640.94,13,3,6
641.02,9,10,12
641.09,13,12,8
641.17,5,10,12
641.24,11,16,8
641.32,13,9,7
641.39,6,13,12
641.47,8,13,11
641.54,9,11,8
641.61,10,8,6
641.69,8,6,10
641.76,6,13,15
641.84,9,8,13
641.91,15,12,10
641.98,13,12,9
642.06,7,9,12
642.13,15,9,6
642.2,7,9,18
642.28,10,9,14
642.35,11,13,15
642.43,11,11,11
642.5,6,14,9
642.57,4,15,9
642.64,13,12,16
642.72,12,11,8
642.79,10,12,10
642.86,13,8,5
642.94,8,12,13
643.01,10,14,15
643.08,5,11,11
643.15,13,11,14
643.23,9,10,16
643.3,17,11,14
643.37,8,6,11
643.44,11,10,12
643.52,11,5,7
643.59,9,5,8
643.66,8,8,8
643.73,14,5,7
643.8,12,9,11
643.88,8,6,8
643.95,8,14,9
644.02,8,10,17
644.09,16,12,8
644.16,9,6,13
644.23,8,11,14
644.3,8,9,15
644.37,9,13,12
644.45,10,16,5
644.52,7,14,16
644.59,5,3,16
644.66,15,9,12
644.73,8,3,7
644.8,20,9,12
644.87,7,8,10
644.94,5,13,6
645.01,11,10,9
645.08,8,8,9
645.15,7,14,5
645.22,11,12,15
645.29,11,14,13
645.36,11,19,9
661,0,0,0
661.08,5,0,0
661.15,3,0,0
661.23,2,0,0
661.3,11,3,0
661.38,6,2,1
661.45,5,3,0
661.53,4,4,2
661.6,0,3,0
661.68,1,2,0
661.75,7,0,0
661.83,10,0,1
661.9,7,4,2
661.98,7,0,0
662.05,10,0,0
662.13,5,2,0
662.21,3,0,0
662.28,10,1,0
662.36,5,0,0
662.43,1,0,0
662.51,5,0,3
662.59,13,6,2
662.66,0,1,0
662.74,5,0,0
662.82,5,4,0
662.89,5,0,1
662.97,9,2,0
663.05,9,0,0
663.12,11,3,0
663.2,4,1,0
663.28,7,0,0
663.35,8,0,0
663.43,5,0,1
663.51,4,0,0
663.59,9,2,0
663.66,12,1,6
663.74,4,0,0
663.82,4,1,2
663.9,2,2,2
663.97,7,0,0
664.05,9,0,0
664.13,3,0,4
664.21,5,0,0
664.29,4,0,0
664.36,16,4,3
664.44,0,0,4
664.52,6,2,2
664.6,5,0,0
664.68,0,0,1
664.76,6,9,0
664.83,4,3,0
664.91,3,0,0
664.99,6,0,5
665.07,5,0,3
665.15,6,7,0
665.23,4,2,1
665.31,4,0,0
665.39,5,0,0
665.47,2,0,0
665.55,5,2,0
665.63,8,0,0
665.71,8,0,5
665.79,6,1,2
665.86,4,3,0
665.94,1,0,0
666.02,1,0,2
666.1,8,6,3
666.18,0,2,1
666.26,6,0,0
666.35,5,0,0
666.43,4,0,1
666.51,1,0,0
666.59,6,4,0
666.67,8,0,1
666.75,0,0,0
666.83,6,2,0
666.91,6,0,0
666.99,1,0,6
667.07,1,0,0
667.15,4,6,0
667.23,1,0,0
667.31,10,4,0
667.4,6,0,3
667.48,8,5,0
667.56,7,0,0
667.64,3,0,0
667.72,0,2,0
667.8,4,0,0
667.89,9,2,0
667.97,0,0,0
668.05,3,0,2
668.13,9,2,0
668.21,1,2,0
668.3,5,0,0
668.38,6,1,1
668.46,6,0,3
668.54,6,0,1
668.63,0,0,0
668.71,9,0,1
668.79,10,1,1
668.87,4,6,0
668.96,10,0,0
669.04,4,0,0
669.12,0,2,2
669.21,10,2,1
669.29,14,2,4
669.37,6,0,0
669.46,0,0,0
669.54,0,0,1
669.62,1,0,1
669.71,8,2,0
669.79,7,0,0
669.87,3,0,0
669.96,6,0,6
670.04,4,0,0
670.13,6,0,2
670.21,2,2,0
670.3,6,1,0
670.38,3,0,1
670.46,0,3,0
670.55,7,6,0
670.63,6,0,1
670.72,6,0,0
670.8,10,0,0
670.89,10,9,5
670.97,5,0,0
671.06,8,7,1
671.14,6,0,0
671.23,8,0,0
671.31,3,1,1
671.4,4,0,0
671.48,8,9,0
671.57,7,3,0
671.65,13,0,0
671.74,8,0,0
671.83,8,0,0
671.91,7,0,0
672,11,0,6
672.08,10,2,10
672.17,12,0,0
672.26,16,1,0
672.34,5,2,0
672.43,4,1,0
672.51,2,0,1
672.6,5,4,0
672.69,2,0,0
672.77,4,1,0
672.86,6,0,0
672.95,3,0,6
673.04,11,6,0
673.12,4,3,0
673.21,4,1,0
673.3,6,2,1
673.38,8,1,0
673.47,6,4,2
673.56,9,0,1
673.65,8,0,2
673.73,2,0,0
673.82,5,0,5
673.91,8,4,0
674,3,0,0
674.08,1,3,2
674.17,7,0,0
674.26,10,4,1
674.35,4,2,6
674.44,6,0,0
674.53,6,0,0
674.61,7,0,0
674.7,3,0,5
674.79,5,0,0
674.88,2,4,1
674.97,9,0,0
675.06,9,2,0
675.15,5,1,0
675.23,6,0,0
675.32,4,0,4
675.41,8,0,1
675.5,1,0,0
675.59,7,3,1
675.68,5,1,5
675.77,3,0,0
675.86,6,3,0
675.95,6,2,1
676.04,4,0,0
676.13,0,0,0
676.22,3,2,0
676.31,8,4,3
676.4,8,0,4
676.49,4,2,0
676.58,6,1,1
676.67,4,0,0
676.76,5,0,3
676.85,10,2,2
676.94,10,1,0
677.03,11,2,0
677.12,4,0,0
677.21,6,0,0
677.3,5,0,0
677.39,10,0,0
677.49,0,0,0
677.58,5,0,0
677.67,9,0,0
677.76,6,0,0
677.85,12,0,0
677.94,12,2,0
678.03,3,0,1
678.13,3,1,0
678.22,10,3,0
678.31,9,1,0
678.4,4,2,0
678.49,7,0,2
678.58,10,2,0
678.68,0,0,0
678.77,6,0,0
678.86,13,8,5
678.95,6,2,0
679.05,7,0,0
679.14,5,0,0
679.23,4,0,1
679.32,4,5,0
679.42,12,4,0
679.51,10,0,3
679.6,5,0,0
679.7,10,0,0
679.79,8,1,0
679.88,1,1,0
679.98,9,0,1
680.07,5,0,0
680.16,7,0,1
680.26,5,1,0
680.35,7,3,0
680.44,9,2,2
680.54,2,0,1
680.63,7,4,0
680.72,4,0,0
680.82,8,0,0
680.91,4,2,3
681.01,8,0,4
681.1,9,0,2
681.2,8,5,1
681.29,8,0,0
681.38,3,4,0
681.48,4,0,0
681.57,8,2,0
681.67,13,5,3
681.76,10,2,0
681.86,10,0,0
681.95,2,4,0
682.05,3,0,3
682.14,8,0,1
682.24,6,2,0
682.33,7,0,3
682.43,2,0,0
682.53,8,1,0
682.62,7,0,0
682.72,4,2,1
682.81,4,6,0
682.91,3,4,0
683,1,6,7
683.1,7,0,0
683.2,10,0,0
683.29,5,0,0
683.39,8,2,0
683.49,4,0,0
683.58,5,0,2
683.68,5,2,0
683.78,3,6,0
683.87,8,1,0
683.97,4,2,0
684.07,9,0,9
684.16,2,6,1
684.26,5,0,3
684.36,6,3,0
684.45,3,0,3
684.55,8,0,1
684.65,4,0,4
684.75,2,1,0
684.84,6,3,1
684.94,5,2,2
685.04,11,1,0
685.14,8,1,0
685.23,12,0,0
685.33,4,0,1
685.43,6,0,0
685.53,4,1,0
685.63,5,0,0
685.72,8,6,2
685.82,7,0,2
685.92,9,2,5
686.02,3,1,0
686.12,7,0,0
686.22,9,1,0
686.32,6,2,1
686.41,10,0,4
686.51,7,1,5
686.61,5,0,5
686.71,8,2,6
686.81,9,4,4
686.91,12,3,0
687.01,4,2,0
687.11,8,0,0
687.21,5,4,0
687.31,6,2,0
687.41,6,0,0
687.51,2,0,0
687.61,5,0,0
687.71,0,1,0
687.81,0,0,0
687.91,7,0,0
688.01,7,0,0
688.11,3,0,0
688.21,11,4,2
688.31,0,0,0
688.41,6,0,0
688.51,9,0,0
688.61,5,0,2
688.71,0,0,3
688.81,10,0,0
688.91,12,0,0
689.01,10,7,2
689.12,5,6,0
689.22,4,4,0
689.32,3,0,0
689.42,10,3,0
689.52,2,2,1
689.62,8,4,0
689.72,5,5,7
689.83,5,0,0
689.93,4,0,2
690.03,11,0,0
690.13,5,0,2
690.23,3,0,1
690.33,9,0,0
690.44,4,0,0
690.54,1,1,2
690.64,3,0,0
690.74,3,2,0
690.85,4,0,0
690.95,10,0,0
691.05,6,0,2
691.15,5,0,0
691.26,6,4,0
691.36,10,6,0
691.46,2,0,0
691.57,4,1,3
691.67,5,4,0
691.77,7,1,0
691.88,1,0,0
691.98,6,0,1
692.08,0,0,0
692.19,6,2,0
692.29,4,0,0
692.39,6,0,0
692.5,4,0,0
692.6,5,2,0
692.71,4,0,0
692.81,6,0,0
692.91,7,3,0
693.02,5,0,0
693.12,6,0,0
693.23,2,0,0
693.33,5,0,4
693.44,4,0,2
693.54,4,0,0
693.65,6,3,0
693.75,8,6,4
693.85,1,4,0
693.96,9,8,3
694.06,17,7,5
694.17,13,1,3
694.28,8,2,1
694.38,5,1,0
694.49,11,2,1
694.59,8,0,5
694.7,4,1,0
694.8,12,0,0
694.91,6,4,0
695.01,8,0,1
695.12,6,5,0
695.23,9,2,4
695.33,2,0,1
695.44,8,0,0
695.54,1,0,0
695.65,4,0,1
695.76,9,0,0
695.86,12,3,0
695.97,5,0,0
696.08,3,0,0
696.18,3,0,0
696.29,6,3,0
696.4,11,6,6
696.5,5,0,0
696.61,2,0,0
696.72,6,0,5
696.83,6,2,0
696.93,2,0,0
697.04,3,1,0
697.15,2,2,0
697.26,0,0,7
697.36,6,0,4
697.47,9,0,0
697.58,9,1,0
697.69,0,0,0
697.79,1,0,0
697.9,3,2,0
698.01,8,0,4
698.12,8,5,0
698.23,4,0,0
698.34,10,1,6
698.44,6,3,2
698.55,12,4,2
698.66,6,0,0
698.77,9,2,7
698.88,9,0,2
698.99,4,10,2
699.1,6,0,0
699.21,4,2,0
699.32,3,1,0
699.42,7,0,0
699.53,8,0,0
699.64,4,1,0
699.75,2,2,0
699.86,7,2,0
699.97,6,1,2
700.08,5,1,0
700.19,13,0,0
700.3,2,0,0
700.41,33,11,7
700.52,129,59,64
700.63,250,147,147
700.74,214,117,111
700.85,71,38,37
700.96,25,11,8
701.07,13,0,0
701.18,10,0,2
701.29,2,0,1
701.4,8,1,0
701.52,9,0,0
701.63,5,1,4
701.74,6,0,3
701.85,4,3,0
701.96,0,0,0
702.07,3,0,0
702.18,6,0,1
702.29,6,0,0
702.4,12,0,0
702.52,4,1,0
702.63,3,0,0
702.74,7,0,0
702.85,10,0,0
702.96,7,3,0
703.07,6,0,3
703.19,9,0,4
703.3,5,0,0
703.41,6,0,0
703.52,7,4,0
703.64,5,0,0
703.75,3,0,0
703.86,2,0,0
703.97,0,1,0
704.09,4,1,0
704.2,5,0,0
704.31,0,0,0
704.42,7,0,1
704.54,4,2,3
704.65,6,2,0
704.76,9,0,0
704.88,3,0,1
704.99,3,0,0
705.1,2,0,0
705.22,14,0,3
705.33,11,0,3
705.45,9,0,0
705.56,8,1,0
705.67,4,0,0
705.79,7,0,0
705.9,7,0,2
706.01,7,7,0
706.13,8,0,0
706.24,10,0,0
706.36,4,3,0
706.47,6,0,0
706.59,4,0,0
706.7,0,0,0
706.82,6,0,0
706.93,5,1,1
707.05,8,0,0
707.16,5,0,0
707.28,0,1,0
707.39,8,0,0
707.51,5,0,0
707.62,2,0,2
707.74,10,5,0
707.85,17,7,3
707.97,54,23,22
708.08,121,76,70
708.2,153,82,88
708.31,88,45,42
708.43,30,19,16
708.55,18,7,2
708.66,13,5,0
708.78,10,0,0
708.89,8,2,0
709.01,4,0,4
709.13,10,2,1
709.24,6,4,6
709.36,4,0,7
709.48,5,2,2
709.59,8,5,5
709.71,11,6,1
709.83,10,0,0
709.94,13,6,6
710.06,15,0,3
710.18,0,0,4
710.3,5,0,4
710.41,6,0,0
710.53,7,3,5
710.65,7,1,2
710.77,2,5,4
710.88,4,0,0
711,7,1,0
711.12,4,1,0
711.24,0,1,4
711.35,8,2,0
711.47,10,0,0
711.59,3,0,1
711.71,9,0,0
711.83,1,0,1
711.94,3,2,0
712.06,7,0,0
712.18,16,10,8
712.3,3,1,1
712.42,12,1,1
712.54,4,0,2
712.66,6,0,1
712.78,9,0,0
712.89,11,0,4
713.01,11,7,0
713.13,11,3,0
713.25,8,0,2
713.37,4,0,0
713.49,0,0,0
713.61,1,0,0
713.73,7,0,0
713.85,9,1,1
713.97,7,2,1
714.09,3,1,0
714.21,11,3,8
714.33,21,7,13
714.45,18,8,9
714.57,13,4,0
714.69,11,1,0
714.81,2,0,0
714.93,8,0,1
715.05,2,0,0
715.17,7,0,0
715.29,3,3,0
715.41,7,4,4
715.53,8,3,0
715.65,4,1,0
715.78,5,0,1
715.9,5,0,0
716.02,11,1,4
716.14,7,0,0
716.26,4,4,1
716.38,4,0,0
716.5,3,0,0
716.62,6,0,0
716.75,6,0,0
716.87,8,4,0
716.99,7,1,8
717.11,2,0,0
717.23,6,6,0
717.36,9,0,2
717.48,4,0,0
717.6,3,5,3
717.72,5,0,0
717.85,5,2,0
717.97,4,0,0
718.09,8,5,0
718.21,3,0,0
718.34,10,0,0
718.46,9,1,1
718.58,2,0,2
718.7,2,0,0
718.83,6,0,1
718.95,2,0,0
719.07,5,1,0
719.2,0,0,0
719.32,10,2,0
719.44,4,6,0
719.57,2,1,0
719.69,10,0,1
719.82,9,1,0
719.94,5,4,0
720.06,6,0,0
720.19,6,0,3
720.31,7,9,0
720.44,8,0,2
720.56,8,4,0
720.68,3,0,0
720.81,8,0,0
720.93,5,0,0
721.06,9,4,0
721.18,5,3,0
721.31,8,0,1
721.43,5,0,0
721.56,5,0,0
721.68,4,0,2
721.81,1,0,0
721.93,6,0,0
722.06,4,0,1
722.18,10,4,0
722.31,7,4,0
722.43,7,0,2
722.56,5,0,0
722.68,4,0,0
722.81,6,0,2
722.94,7,4,8
723.06,2,0,2
723.19,2,0,0
723.31,7,0,0
723.44,6,0,0
723.57,2,0,0
723.69,7,4,3
723.82,9,0,0
723.95,3,0,0
724.07,10,0,0
724.2,3,0,0
724.33,7,0,0
724.45,8,0,2
724.58,35,17,19
724.71,58,33,32
724.83,56,28,25
724.96,26,11,9
725.09,14,8,3
725.21,13,0,2
725.34,7,3,0
725.47,0,7,0
725.6,6,3,0
725.72,8,0,1
725.85,9,0,0
725.98,2,5,0
726.11,6,0,3
726.24,2,0,1
726.36,4,0,0
726.49,4,0,0
726.62,7,0,0
726.75,5,0,0
726.88,3,3,4
727.01,5,0,0
727.13,0,3,0
727.26,0,1,0
727.39,0,2,0
727.52,8,0,0
727.65,6,0,0
727.78,9,3,0
727.91,6,0,0
728.04,6,0,0
728.17,3,2,0
728.29,6,0,1
728.42,8,0,2
728.55,6,0,5
728.68,3,0,0
728.81,6,0,1
728.94,4,0,5
729.07,7,3,4
729.2,5,0,0
729.33,8,0,3
729.46,1,0,0
729.59,7,4,0
729.72,10,5,0
729.85,5,0,5
729.98,6,2,2
730.11,14,2,0
730.24,0,0,4
730.37,6,0,0
730.51,2,7,0
730.64,10,2,0
730.77,3,1,0
730.9,3,0,0
731.03,3,0,0
731.16,7,0,0
731.29,14,9,2
731.42,12,0,0
731.55,7,4,0
731.69,5,9,2
731.82,7,5,2
731.95,8,2,2
732.08,9,1,4
732.21,5,0,0
732.34,0,0,1
732.48,3,0,0
732.61,3,3,0
732.74,11,1,1
732.87,4,0,1
733,6,0,5
733.14,3,0,1
733.27,9,0,5
733.4,8,1,0
733.53,14,1,1
733.67,9,6,0
733.8,10,4,6
733.93,6,0,0
734.07,10,0,2
734.2,28,9,1
734.33,129,56,51
734.47,233,138,132
734.6,239,138,134
734.73,125,68,61
734.87,53,23,25
735,22,7,13
735.13,10,3,5
735.27,8,0,0
735.4,7,0,0
735.53,9,3,0
735.67,1,0,0
735.8,6,0,0
735.94,5,7,0
736.07,7,4,2
736.2,9,0,1
736.34,4,1,0
736.47,11,4,0
736.61,6,4,4
736.74,8,0,3
736.88,10,1,1
737.01,13,8,7
737.15,13,2,3
737.28,8,0,3
737.42,6,3,3
737.55,3,0,2
737.69,6,0,0
737.82,0,0,1
737.96,3,2,4
738.09,9,0,0
738.23,6,4,0
738.36,4,1,1
738.5,3,0,1
738.64,4,3,1
738.77,5,0,3
738.91,5,0,0
739.04,2,0,0
739.18,8,0,0
739.32,14,2,0
739.45,10,3,0
